,Repository,Forks,avg_grade,Correlation
931,SongRedux,0,0.0036942969291156777,-0.03891145140246491
932,accounts-receivables,0,0.017241379310344827,-0.03891145140246491
933,qtdoc,33,0.10263929618768328,-0.03891145140246491
934,qtquickcontrols,43,0.14105793450881612,-0.03891145140246491
935,qtwebkit-examples,15,0.08679706601466992,-0.03891145140246491
936,meta-hipos-kirkwood,0,0.008544415794529551,-0.03891145140246491
937,fpga_sandbox,1,0.1986062717770035,-0.03891145140246491
938,Cup-demo,3,0.406900878293601,-0.03891145140246491
939,sample-http,2,0.09203980099502487,-0.03891145140246491
940,VSSetting,0,0.007466973004020678,-0.03891145140246491
941,laser_lipo,0,0.07580340264650283,-0.03891145140246491
942,wmb_lib,1,0.0059112785101485665,-0.03891145140246491
943,User_Configurable_Gui,0,0.06741573033707865,-0.03891145140246491
944,tdbo,0,0.00960407683261466,-0.03891145140246491
945,L4D2-Random,5,0.002717077118742051,-0.03891145140246491
946,MTCF-client,1,0.07442434210526316,-0.03891145140246491
947,arraysorter,2,0.294811320754717,-0.03891145140246491
948,moona,0,0.05555555555555555,-0.03891145140246491
949,iai_maps,36,0.0643491124260355,-0.03891145140246491
950,henryhadlow.github.io,0,0.013596594939702058,-0.03891145140246491
951,openonderwijs-csv,0,0.06129597197898424,-0.03891145140246491
952,kotlin_web_demo,0,0.5,-0.03891145140246491
953,inventory-control,0,0.40552016985138006,-0.03891145140246491
954,staff-allocation,0,0.009525105456524697,-0.03891145140246491
955,Xtend-examples,2,0.05989110707803993,-0.03891145140246491
956,test2,0,0.002950152594099695,-0.03891145140246491
957,brics_actuator,8,0.5,-0.03891145140246491
958,TrackTrigger,1,0.00037386130272234217,-0.03891145140246491
959,nalgebra,333,0.07683352735739232,-0.03891145140246491
960,RelaParSim,0,0.029526704298740773,-0.03891145140246491
961,Run-in-Terminal-Bundle,1,0.07196969696969698,-0.03891145140246491
962,ct4s,0,0.026781444285031084,-0.03891145140246491
963,Grammars,0,0.10681399631675875,-0.03891145140246491
964,stanford_manage_content,1,0.12121212121212122,-0.03891145140246491
965,libgd-vala-samples,0,0.1395631067961165,-0.03891145140246491
966,gcxchk,0,0.0691114245416079,-0.03891145140246491
967,udk02-Audiovisual_Programming,0,0.017136025504782146,-0.03891145140246491
968,udk09-Bits_and_Pieces,3,0.05215419501133787,-0.03891145140246491
969,stanford_publication,1,0.08379888268156424,-0.03891145140246491
970,cu_forward,3,0.06956845238095238,-0.03891145140246491
971,alfred-convert-word-to-pdf,3,0.06666666666666667,-0.03891145140246491
972,Kenwood-TS-680S-Adapter,0,0.0017117791804857174,-0.03891145140246491
973,Datapath_Struct_Behav,0,0.36730769230769234,-0.03891145140246491
974,DThree.jl,10,0.02675059008654603,-0.03891145140246491
975,git2-rs,1,0.021298701298701296,-0.03891145140246491
976,ImageConvolve,0,0.031232254400908575,-0.03891145140246491
977,excalit,2,0.16342412451361868,-0.03891145140246491
978,agile-flipr,3,0.2653061224489796,-0.03891145140246491
979,tinyutils,3,0.10683760683760683,-0.03891145140246491
980,world,0,0.11031518624641834,-0.03891145140246491
981,vih_stories,0,0.113882863340564,-0.03891145140246491
982,dbe-mechanical,0,8.269347433734016e-05,-0.03891145140246491
983,config,0,0.07983193277310924,-0.03891145140246491
984,puppet-xinetd,0,0.06566265060240964,-0.03891145140246491
985,indesign-helper-scripts,0,0.27586206896551724,-0.03891145140246491
986,indesign-InDDB-tool,1,0.045941807044410414,-0.03891145140246491
987,audacious-installer,1,0.12359550561797752,-0.03891145140246491
988,acrobat-OptiReader,0,0.5973451327433628,-0.03891145140246491
989,C,0,0.11196682464454977,-0.03891145140246491
990,publ,2,0.0005176653293645658,-0.03891145140246491
991,udk03-Audiovisual_Programming,0,0.020128087831655993,-0.03891145140246491
992,udk04-Audiovisual_Programming,0,0.016426282051282052,-0.03891145140246491
993,udk05-Audiovisual_Performance_Systems,0,0.1491798525391434,-0.03891145140246491
994,calculator,0,0.008193573166047881,-0.03891145140246491
